split,original_text,original_label,paraphrased_text
train,"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .",1,* <strong>Original:</strong>
train,"it's hard to fairly judge a film like ringu when you've seen the remake first . many of the effective horror elements are dampened through familiarity , [yet] are worthwhile .",1,I don't know how to paraphrase it because I don't understand what it means.
train,one of the very best movies ever made about the life of moviemaking .,1,a movie about moviemaking is one of the best movies ever made.
train,rarely does such high-profile talent serve such literate material .,1,"I am really not sure about the tone of this sentence. I think it is positive but I am not sure about the word ""rarely""."
train,an elegant and sly deadpan comedy .,1,Original: a satire that has a deadpan tone and is very clever.
train,"the way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of gator-bashing are consistently delightful .",1,The roundelay of partners functions in a way that is delightful. The interplay within partnerships and among partnerships is also delightful. The general air of gator-bashing is delightful as well.
train,"land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored .",1,"* The story of land and people is explored through a portrait of motherhood and desire. The flow of the narrative is stark and concise, highlighting the themes of deferred motherhood and explored desire."
train,'blue crush' swims away with the sleeper movie of the summer award .,1,blue crush' is the sleeper movie of the summer.
train,"you're not merely watching history , you're engulfed by it .",1,"Your question is very general. I'd be happy to give you some pointers, but I'd need to know more about your project."
train,a chick flick for guys .,1,"a film that appeals to men, even though it is about romance"
train,"it's mildly entertaining , especially if you find comfort in familiarity . but it's hardly a necessary enterprise .",1,"The movie is mildly entertaining, especially if you like familiar stories. But it's not something that needs to be made."
train,"the quiet american isn't a bad film , it's just one that could easily wait for your pay per view dollar .",1,"The quiet american isn't a bad film, it's just one that could easily wait for your pay per view dollar."
train,"as home movie gone haywire , it's pretty enjoyable , but as sexual manifesto , i'd rather listen to old tori amos records .",1,"The home movie is enjoyable, but the sexual manifesto is not as enjoyable as the old Tori Amos records."
train,"in its treatment of the dehumanizing and ego-destroying process of unemployment , time out offers an exploration that is more accurate than anything i have seen in an american film .",1,1. Time Out is the most accurate film on the topic of unemployment.
train,"like an episode of mtv's undressed , with 20 times the creativity but without any more substance . . . indulgently entertaining but could have and should have been deeper .",1,"The movie was like an episode of MTV's undressed, with 20 times the creativity but without any more substance. It was indulgently entertaining, but could have and should have been deeper."
train,deliciously slow .,1,deliciously slow
train,"a sensitive , cultivated treatment of greene's work as well as a remarkably faithful one .",1,Explanation:
train,"it's not just a feel-good movie , it's a feel movie . you feel good , you feel sad , you feel pissed off , but in the end , you feel alive - which is what they did .",1,<blockquote>  Quote
train,"it's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety .",1,"Original: I can't imagine a more moving, beautiful or powerful film."
train,"what makes barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .",1,<strong>Explanation:</strong>
train,"an example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship .",1,"* An example of quiet, confident craftsmanship that tells a sweet, charming tale of intergalactic friendship."
train,"a meditation on faith and madness , frailty is blood-curdling stuff .",1,Explanation:
train,"the production design , score and choreography are simply intoxicating .",1,"the music, dance and staging are simply intoxicating."
train,"a comedy that is warm , inviting , and surprising .",1,"The play is a warm, inviting, and surprising comedy."
train,so vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt .,1,Explanation:
train,"suspend your disbelief here and now , or you'll be shaking your head all the way to the credits .",1,"Original: if you want to be convinced of the veracity of the information that you are going to receive, then you must suspend your disbelief here and now."
train,trades run-of-the-mill revulsion for extreme unease .,1,<strong>Answer:</strong>
train,. . . one of the more influential works of the 'korean new wave' .,1,...
train,"implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses , and for that reason it may be the most oddly honest hollywood document of all .",1,"It’s a bit of a paradox, but the film implicitly acknowledges and celebrates the chicanery and self-delusion that is so often a part of Hollywood, and that’s why it may be the most honest Hollywood documentary of all."
train,a beautifully tooled action thriller about love and terrorism in korea .,1,a story about love and terrorism in Korea
train,"director-writer bille august . . . depicts this relationship with economical grace , letting his superb actors convey martin's deterioration and barbara's sadness -- and , occasionally , anger .",1,"director-writer bille august... depicts this relationship with economical grace, letting his superb actors convey martin's deterioration and barbara's sadness -- and, occasionally, anger."
train,"victor rosa is leguizamo's best movie work so far , a subtle and richly internalized performance .",1,"victor rosa is leguizamo's best movie work so far, a subtle and richly internalized performance."
train,"birthday girl doesn't try to surprise us with plot twists , but rather seems to enjoy its own transparency .",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,"smart , funny and just honest enough to provide the pleasures of a slightly naughty , just-above-average off- broadway play .",1,<h2>Paraphrase</h2>
train,topics that could make a sailor blush - but lots of laughs .,1,topics that make a sailor blush - but lots of laughs.
train,"michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he's got as potent a topic as ever here .",1,"In my opinion, Michael Moore has perfected the art of making highly entertaining, self-aggrandizing, and politically motivated documentaries. He has chosen an important topic, and his documentary is as powerful as ever."
train,"a fine production with splendid singing by angela gheorghiu , ruggero raimondi , and roberto alagna .",1,"Original: a fine production with splendid singing by angela gheorghiu, ruggero raimondi, and roberto alagna."
train,"about a boy vividly recalls the cary grant of room for one more , houseboat and father goose in its affectionate depiction of the gentle war between a reluctant , irresponsible man and the kid who latches onto him .",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,"none of this is meaningful or memorable , but frosting isn't , either , and you wouldn't turn down a big bowl of that , would you ?",1,Original:
train,"the film is a fierce dance of destruction . its flame-like , roiling black-and-white inspires trembling and gratitude .",1,Answer:
train,a riveting documentary .,1,a documentary that is so interesting
train,"may lack the pungent bite of its title , but it's an enjoyable trifle nonetheless .",1,"Although it may lack a sharp and pungent bite, the movie is still enjoyable."
train,. . . manages to fall closer in quality to silence than to the abysmal hannibal .,1,... is closer to silence than to the abysmal hannibal.
train,"you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky , but while you were thinking someone made off with your wallet .",1,"you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky, but while you were thinking someone made off with your wallet."
train,diane lane works nothing short of a minor miracle in unfaithful .,1,Diane Lane works wonders in Unfaithful
train,takashi miike keeps pushing the envelope : ichi the killer,1,Takashi Miike keeps pushing the envelope in his movie Ichi the Killer.
train,"a fantastic premise anchors this movie , but what it needs is either a more rigid , blair witch-style commitment to its mockumentary format , or a more straightforward , dramatic treatment , with all the grandiosity that that implies .",1,"This movie has a fantastic premise, but what it needs is either a more rigid and strict commitment to the mockumentary format, or a more straightforward and dramatic treatment, with all the grandeur that that implies."
train,exhilarating but blatantly biased .,1,<strong>Answer:</strong>
train,much of what we see is horrible but it's also undeniably exceedingly clever .,1,"Original: the truth is, we can't escape the fact that we live in a world where there are no absolutes."
train,"it understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,"ramsay succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer's memory .",1,"Ramsay's film is effective through its use of unnerving atmosphere, delivering a series of brutal, stylized sequences that are burned into the viewer's mind."
train,. . . a thoughtful what-if for the heart as well as the mind .,1,Original: The film offers a thoughtful what-if for the heart as well as the mind.
train,"like its bizarre heroine , it irrigates our souls .",1,<strong><em>Explanation:</em></strong>
train,hawn and sarandon form an acting bond that makes the banger sisters a fascinating character study with laughs to spare .,1,<h2>Paraphrasing</h2>
train,it's a fun adventure movie for kids ( of all ages ) that like adventure .,1,It's a fun movie that kids like.
train,a very capable nailbiter .,1,a very capable nailbiter.
train,it's like going to a house party and watching the host defend himself against a frothing ex-girlfriend . you don't want to call the cops . you want to call domino's .,1,Original: it's like going to a house party and watching the host defend himself against a frothing ex-girlfriend. you don't want to call the cops. you want to call domino's.
train,"what's most refreshing about real women have curves is its unforced comedy-drama and its relaxed , natural-seeming actors .",1,"Original: In the film, the men in the lives of the women are not always perfect, but they are real and human."
train,"the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .",1,"The low-key direction is pleasingly emphatic in this properly intense, claustrophobic tale of obsessive love."
train,secretary is just too original to be ignored .,1,Answer:
train,"that rare film whose real-life basis is , in fact , so interesting that no embellishment is needed .",1,Answer:
train,"smart and fun , but far more witty than it is wise .",1,Explanation:
train,"this isn't a stand up and cheer flick ; it's a sit down and ponder affair . and thanks to kline's superbly nuanced performance , that pondering is highly pleasurable .",1,"the film is not a feel-good, but a thought-provoking one. thanks to kline's superb performance, the pondering is highly enjoyable."
train,"walter hill's undisputed is like a 1940s warner bros . b picture , and i mean that as a compliment .",1,"Walter Hill's undisputed is like a 1940s Warner Bros. B picture, and I mean that as a compliment."
train,"this one is not nearly as dreadful as expected . in fact , it's quite fun in places .",1,Original: the play is a little long and the dialogue is a bit dull.
train,"with elements cribbed from lang's metropolis , welles' kane , and eisenstein's potemkin , the true wonder of rintarô's metropolis is the number of lasting images all its own .",1,(30 words)
train,a biopic about crane's life in the classic tradition but evolves into what has become of us all in the era of video .,1,a biopic about crane's life in the classic tradition but evolves into what has become of us all in the era of video.
train,the best of the pierce brosnan james bond films to date .,1,<strong>Answer:</strong>
train,"while the now 72-year-old robert evans been slowed down by a stroke , he has at least one more story to tell : his own .",1,"The 72-year-old robert evans has been slowed down by a stroke, but he still has at least one more story to tell: his own."
train,"it's about individual moments of mood , and an aimlessness that's actually sort of amazing .",1,"I am not sure if it's about individual moments of mood, and an aimlessness that's actually sort of amazing."
train,"the people in jessica are so recognizable and true that , as in real life , we're never sure how things will work out .",1,"The people in Jessica are so recognizable and true that, as in real life, we're never sure how things will work out."
train,a tone poem of transgression .,1,"Original: The main character, a young boy, is sent by his mother to buy some bread. On his way back, he sees a woman walking with her dog, and he starts to feel a bit jealous because he thinks that the dog is better than him. Then, he sees a man with a donkey, and he starts to feel jealous again because he thinks that the donkey is better than him. Finally, he arrives at his house, but his mother is not there. He starts to feel very lonely, so he decides to go to the river and play with the fish. He catches one of them, and he starts to feel very happy. He goes back home, and he finds his mother there. She is very happy to see"
train,"creeps you out in high style , even if nakata did it better .",1,<h2>Paraphrasing</h2>
train,rubbo runs through a remarkable amount of material in the film's short 90 minutes .,1,rubbo runs through a remarkable amount of material in the film's short 90 minutes.
train,"visually engrossing , seldom hammy , honorably mexican and burns its kahlories with conviction .",1,"The original text is about a film that is visually appealing, but not too over-the-top, and has a strong Mexican influence. The film is also high-energy and burns a lot of calories."
train,this is christmas future for a lot of baby boomers .,1,Original: We are here to welcome the new generation of baby boomers.
train,"despite a quieter middle section , involving aragorn's dreams of arwen , this is even better than the fellowship . there are scenes of cinematic perfection that steal your heart away .",1,<h2>Paraphrasing</h2>
train,"spider-man is in the same category as x-men - occasionally brilliant but mostly average , showing signs of potential for the sequels , but not giving us much this time around .",1,"Spider-Man is like X-Men - sometimes good, but usually average, showing potential for future films, but not much this time."
train,the obnoxious title character provides the drama that gives added clout to this doc .,1,The obnoxious title character provides the drama that gives added clout to this doc.
train,an enjoyable experience .,1,I had a great time
train,"anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film .",1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,"the fun of the movie is the chance it affords to watch jackson , who also served as executive producer , take his smooth , shrewd , powerful act abroad .",1,"The fun of the movie is the chance to watch jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad."
train,"'si bien no logra desarrollarse como un gran drama , tampoco es tan superficial como muchas cintas que pecan de pretenciosas y que resultan totalmente banales . '",1,Show more
train,"saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .",1,Answer:
train,"it's something of the ultimate scorsese film , with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas .",1,"It's a Scorsese film, with all the stomach-turning violence, colorful new york gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas."
train,"mr . caine and mr . fraser are the whole show here , with their memorable and resourceful performances .",1,"The two lead actors, Mr. Caine and Mr. Fraser, are the real stars of the movie, with their memorable and resourceful performances."
train,a frustrating yet deeply watchable melodrama that makes you think it's a tougher picture than it is .,1,Answer:
train,a giddy and provocative sexual romp that has something to say .,1,Answer: a giddy and provocative sexual romp that has something to say
train,"[russell] makes good b movies ( the mask , the blob ) , and the scorpion king more than ably meets those standards .",1,"[russell] makes good b movies (the mask, the blob), and the scorpion king more than ably meets those standards."
train,otto-sallies has a real filmmaker's eye .,1,Otto-sallies has a real filmmaker's eye.
train,"this is a smart movie that knows its classical music , knows its freud and knows its sade .",1,Explanation:
train,"the film has an infectious enthusiasm and we're touched by the film's conviction that all life centered on that place , that time and that sport .",1,"* It's a film that has an infectious enthusiasm and it's conviction that all life centered on that place, that time and that sport."
train,beautifully reclaiming the story of carmen and recreating it an in an african idiom .,1,Explanation:
train,"the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .",1,"Original: The camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format, before swooping down on a string of exotic locales, scooping the whole world up in a joyous communal festival of rhythm."
train,a flawed but engrossing thriller .,1,a story that is a bit problematic but keeps you reading
train,"demonstrates the unusual power of thoughtful , subjective filmmaking .",1,Explanation:
train,"expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women .",1,"* expect no major discoveries, nor any stylish sizzle."
train,the success of undercover brother is found in its ability to spoof both black and white stereotypes equally .,1,The success of undercover brother lies in its ability to mock both black and white stereotypes equally.
train,"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn .",1,"In my opinion, this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker, but ayres makes the right choices at every turn."
train,cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky's diaries .,1,Step 1
train,"what bloody sunday lacks in clarity , it makes up for with a great , fiery passion .",1,"what bloody sunday lacks in clarity, it makes up for with a great, fiery passion."
train,its adult themes of familial separation and societal betrayal are head and shoulders above much of the director's previous popcorn work .,1,<h2>Paraphrasing</h2>
train,director nancy savoca's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could .,1,"Original: the best thing about the movie is the way it makes you feel, and the best thing about the movie is the way it makes you feel."
train,the film grows on you . and how .,1,<b>Answer:</b> The film grows on you and how.
train,one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company's previous video work .,1,the message of the movie is consistent with the messages espoused in the company's previous video work.
train,"halloween : resurrection isn't exactly quality cinema , but it isn't nearly as terrible as it cold have been .",1,"<h2>The meaning of halloween: resurrection is that it's not a good movie, but it's not as bad as it could have been.</h2>"
train,"as banal as the telling may be -- and at times , all my loved ones more than flirts with kitsch -- the tale commands attention .",1,Answer:
train,"romantic comedy and dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here .",1,"romantic comedy and dogme 95 filmmaking are two unusual bedfellows, but they turn out to be delightfully compatible here."
train,"the most wondrous love story in years , it is a great film .",1,"It is a great film, the most wondrous love story in years."
train,"some movies suck you in despite their flaws , and heaven is one such beast .",1,"Original: the movie ""heaven"" is a flawed movie, but it is so entertaining that it is still worth watching."
train,my wife is an actress works as well as it does because [the leads] are such a companionable couple .,1,My wife is an actress who is a good actress because she is so good with her husband.
train,"with spy kids 2 : the island of lost dreams , however , robert rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking .",1,Robert Rodriguez gives his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking in his movie spy kids 2: the island of lost dreams.
train,"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .",1,I don't know how to paraphrase this. Please help.
train,bouquet gives a performance that is masterly .,1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,a poignant comedy that offers food for thought .,1,a comedy that makes you think.
train,. . . a series of tales told with the intricate preciseness of the best short story writing .,1,... a series of tales that are told in a very precise way.
train,"if you're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director's life , eisenstein delivers .",1,"if you're happy with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director's life, eisenstein delivers."
train,"this filmed tosca -- not the first , by the way -- is a pretty good job , if it's filmed tosca that you want . i'll stay with the stage versions , however , which bite cleaner , and deeper .",1,"Original: the film version of tosca -- not the first, by the way -- is a pretty good job, if it's filmed tosca that you want. i'll stay with the stage versions, however, which bite cleaner, and deeper."
train,"while the path may be familiar , first-time director denzel washington and a top-notch cast manage to keep things interesting .",1,"despite the fact that the path is familiar, first-time director denzel washington and a top-notch cast manage to keep things interesting."
train,an engaging criminal romp that will have viewers guessing just who's being conned right up to the finale .,1,What do you think of the following text? What is your reaction?
train,"the picture runs a mere 84 minutes , but it's no glance . it's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing .",1,"The film is short and sweet, running for a mere 84 minutes. It's not just a quick glance, but a thoughtful, beautiful read that ultimately humanizes its subjects."
train,it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .,1,"Original: the film is a light-hearted, romantic comedy that will make you laugh out loud."
train,"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",1,Answer:
train,"'barbershop "" is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .",1,"The movie "" barbershop "" is a funny movie that has a lot of different types of characters and a good story."
train,a good thriller .,1,Original: a good thriller.
train,"tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience .",1,A:
train,"i like this movie a lot . i like that smith , he's not making fun of these people , he's not laughing at them .",1,Answer:
train,a glorious mess .,1,a mess that is glorious
train,. . . the implication is kissinger may have decided that  when it comes to truncheoning  it's better to give than to receive .,1,... kissinger's actions may imply that when it comes to truncheoning  giving is better than receiving.
train,'what's the russian word for wow ! ? ',1,I am impressed
train,kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .,1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,i had more fun watching spy than i had with most of the big summer movies .,1,Original: i had more fun watching spy than i had with most of the big summer movies.
train,"what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america . . . sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight",1,The original text is a paragraph from a book review on Jim Brown's autobiography. The review is written by a writer named Lee. Lee's writing style is very interesting and compelling. He presents Jim Brown as a catalyst for the struggle of black manhood in restrictive and chaotic America. The portrait of Jim Brown is sketchy but nevertheless gripping. Lee's writing style is concise and natural.
train,"murder by numbers' isn't a great movie , but it's a perfectly acceptable widget .",1,Answer:
train,"for those of an indulgent , slightly sunbaked and summery mind , sex and lucia may well prove diverting enough .",1,"for those who enjoy a relaxed, sunny and summery lifestyle, sex and lucia may well provide enough entertainment."
train,"what [denis] accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned .",1,"Original: what [denis] accomplishes in his chilling, unnerving film is a double portrait of two young women whose lives were as claustrophic, suffocating and chilly as the attics to which they were inevitably consigned."
train,"a well-done film of a self-reflexive , philosophical nature .",1,"a well-done film of a self-reflexive, philosophical nature"
train,"the rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out the square edges .",1,"*The rich performances by friel -- and especially williams, an american actress who becomes fully english -- round out the square edges."
train,"the new insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities .",1,"the new insomnia is a remake that stays true to its predecessor, and when it does make some changes, they are ones that fit it well rather than ones that were imposed for the sake of commercial sensibilities."
train,a film in a class with spike lee's masterful do the right thing .,1,a film that is a classic like spike lee's do the right thing.
train,"jagger , stoppard and director michael apted . . . deliver a riveting and surprisingly romantic ride .",1,The following is an original quote by one of the characters in the movie. Paraphrase it using your own words but keep the same meaning and tone.
train,greengrass ( working from don mullan's script ) forgoes the larger socio-political picture of the situation in northern ireland in favour of an approach that throws one in the pulsating thick of a truly frightening situation .,1,Answer:
train,a thought-provoking and often-funny drama about isolation .,1,_________________________________________________________________
train,"whatever one makes of its political edge , this is beautiful filmmaking from one of french cinema's master craftsmen .",1,"I think that the film is a beautiful one, but I don't know if it has a political message. It is made by one of the best film directors in France."
train,mama africa pretty much delivers on that promise . it does give you a peek . the main problem being that it's only a peek .,1,Explanation:
train,roman polanski's autobiographical gesture at redemption is better than 'shindler's list' - it is more than merely a holocaust movie .,1,Answer:
train,"a perfectly respectable , perfectly inoffensive , easily forgettable film .",1,"a film that is decent, uncontroversial, and forgettable."
train,"romanek's themes are every bit as distinctive as his visuals . beyond the cleverness , the weirdness and the pristine camerawork , one hour photo is a sobering meditation on why we take pictures .",1,"<strong>Romanek's themes are every bit as distinctive as his visuals. Beyond the cleverness, the weirdness, and the pristine camerawork, one hour photo is a sobering meditation on why we take pictures.</strong>"
train,"seeing seinfeld at home as he watches his own appearance on letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .",1,"Original: the reason that seinfeld is so funny is that he makes it look easy, even though it isn’t."
train,speaks eloquently about the symbiotic relationship between art and life .,1,"Original: I was born in a village, and in that village, I was raised by a poor family."
train,"the work of an artist tormented by his heritage , using his storytelling ability to honor the many faceless victims .",1,"The work of an artist tormented by his heritage, using his storytelling ability to honor the many faceless victims."
train,"the audacity to view one of shakespeare's better known tragedies as a dark comedy is , by itself , deserving of discussion .",1,"the audacity to view one of shakespeare's better known tragedies as a dark comedy is, by itself, deserving of discussion."
train,"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",1,"The film is chilling in its style and the director Twohy films the submarine both inside and out, with the aim of preserving a sense of mystery."
train,"an uncomfortable experience , but one as brave and challenging as you could possibly expect these days from american cinema .",1,"an uncomfortable experience, but one that is as brave and challenging as you could possibly expect these days from american cinema."
train,"hailed as a clever exercise in neo-hitchcockianism , this clever and very satisfying picture is more accurately chabrolian .",1,This clever picture is hailed as a clever exercise in neo-hitchcockianism and very satisfying.
train,funny and also heartwarming without stooping to gooeyness .,1,"Original: It’s a story about a young man who has a special connection with his grandfather. The boy is curious and adventurous, and he loves spending time with his grandfather, who is always ready to teach him something new."
train,"at the film's centre is a precisely layered performance by an actor in his mid-seventies , michel piccoli .",1,Explanation:
train,the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers .,1,Explanation:
train,"with amazing finesse , the film shadows heidi's trip back to vietnam and the city where her mother , mai thi kim , still lives .",1,Original:
train,director charles stone iii applies more detail to the film's music than to the story line ; what's best about drumline is its energy .,1,<h2>Paraphrase Practice</h2>
train,a heroic tale of persistence that is sure to win viewers' hearts .,1,a tale of persistence that is sure to win viewers' hearts.
train,it's all a rather shapeless good time . . .,1,it's all a rather shapeless good time...
train,"has far more energy , wit and warmth than should be expected from any movie with a "" 2 "" at the end of its title .",1,"The movie has more energy, wit and warmth than expected from a movie with a ""2"" at the end of its title."
train,a little better than sorcerer's stone .,1,a little better than the sorcerer's stone
train,a chilling movie without oppressive gore .,1,Original: a movie that is very cold and scary without being overly gory.
train,a uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot .,1,Rewrite the following sentences.
train,"if you like peace , you'll like promises .",1,"if you like peace, you'll like promises."
train,"be prepared to cling to the edge of your seat , tense with suspense . the ring never lets you off the hook .",1,"be prepared to be on the edge of your seat, tense with suspense. the ring never lets you off the hook."
train,thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer .,1,Original: The film was entertaining and the acting was excellent.
train,at once disarmingly straightforward and strikingly devious .,1,Original: The young man's face was so full of confidence and optimism that his mother knew he would achieve great things in his life.
train,"if you like quirky , odd movies and/or the ironic , here's a fun one .",1,"if you like odd movies, you'll like this one."
train,sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments .,1,"Original: A very enjoyable performance of a very enjoyable play, with a wonderful cast and a great director."
train,it's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history .,1,It is not the least of Afghanistan's tragedies that this noble warlord would be consigned to the dustbin of history.
train,"it's a lovely , sad dance highlighted by kwan's unique directing style .",1,"it's a lovely, sad dance highlighted by kwan's unique directing style."
train,the script by david koepp is perfectly serviceable and because he gives the story some soul . . . he elevates the experience to a more mythic level .,1,"The script by David Koepp is perfectly fine, and because he gives the story some soul, he elevates the experience to a more mythical level."
train,"this is a visually stunning rumination on love , memory , history and the war between art and commerce .",1,"The film is a visually stunning exploration of love, memory, history and the conflict between art and commerce."
train,"short-story quaint , touchingly mending a child's pain for his dead mother via communication with an old woman straight out of eudora welty .",1,short story about a boy and an old woman who's a surrogate mother figure for him.
train,a quiet family drama with a little bit of romance and a dose of darkness .,1,* a quiet family drama with a little bit of romance and a dose of darkness
train,"the tasteful little revision works wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story's morals .",1,Original: the small changes in the story makes it more meaningful by adding a subtext of cultural and economic significance.
train,kosminsky . . . puts enough salt into the wounds of the tortured and self-conscious material to make it sting .,1,Kosminsky... adds enough salt into the wounds of the tortured and self-conscious material to make it sting.
train,one of the greatest films i've ever seen .,1,I was amazed by the film.
train,"its gentle , touching story creeps into your heart .",1,"A. its gentle, touching story creeps into your heart."
train,about as big a crowdpleaser as they possibly come .,1,The crowd was very happy with the event.
train,bound to appeal to women looking for a howlingly trashy time .,1,1. bound to appeal to women looking for a howlingly trashy time
train,"even these tales of just seven children seem at times too many , although in reality they are not enough . every child's story is what matters . this film can only point the way -- but thank goodness for this signpost .",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .,1,<blockquote>It is a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature.</blockquote>
train,real women have curves doesn't offer any easy answers .,1,Original: the real women have curves campaign is a series of ads that were designed to help promote positive body image for women.
train,vampire epic succeeds as spooky action-packed trash of the highest order .,1,"Original: When a monster movie delivers the goods as a spooky action-packed trash of the highest order, you can't help but be impressed."
train,"one of the funniest motion pictures of the year , but . . . also one of the most curiously depressing .",1,"The movie is funny, but... also depressing."
train,"while somewhat less than it might have been , the film is a good one , and you've got to hand it to director george clooney for biting off such a big job the first time out .",1,"While not as good as it could have been, the film is a good one, and director George Clooney deserves credit for tackling such a big job in his directorial debut."
train,like the chilled breath of oral storytelling frozen onto film .,1,Explanation:
train,a charmer from belgium .,1,a person who is very pleasant from belgium.
train,"a wild , endearing , masterful documentary .",1,"a wild, lovable, masterful documentary."
