split,original_text,original_label,paraphrased_text
train,"hailed as a clever exercise in neo-hitchcockianism , this clever and very satisfying picture is more accurately chabrolian .",1,"This film is an exercise in neo-hitchcockianism, a clever and satisfying picture that is more accurately chabrolian."
train,funny and also heartwarming without stooping to gooeyness .,1,"funny, but not too mushy or sentimental"
train,"at the film's centre is a precisely layered performance by an actor in his mid-seventies , michel piccoli .",1,"in the film, michel piccoli, an actor in his mid-seventies, gives a precisely layered performance."
train,the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers .,1,The viewer enjoys seeing Molly's resourcefulness as she keeps one step ahead of her pursuers.
train,"with amazing finesse , the film shadows heidi's trip back to vietnam and the city where her mother , mai thi kim , still lives .",1,"the film follows heidi's return to vietnam and the city where her mother still lives, mai thi kim, with amazing finesse."
train,director charles stone iii applies more detail to the film's music than to the story line ; what's best about drumline is its energy .,1,director charles stone iii focuses more on the music of the film than on its plot ; the best thing about drumline is its vigor.
train,a heroic tale of persistence that is sure to win viewers' hearts .,1,"The story is about a person who never gives up, and it will make people feel happy and inspired."
train,it's all a rather shapeless good time . . .,1,it's a rather shapeless good time...
train,"has far more energy , wit and warmth than should be expected from any movie with a "" 2 "" at the end of its title .",1,"This movie has more energy, wit, and warmth than expected from a sequel."
train,a little better than sorcerer's stone .,1,a little more than the sorcerer's stone
train,a chilling movie without oppressive gore .,1,a terrifying movie that doesn't rely on excessive violence.
train,a uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot .,1,a sensual dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot
train,"if you like peace , you'll like promises .",1,Original: the best way to make your dreams come true is to wake up.
train,"be prepared to cling to the edge of your seat , tense with suspense . the ring never lets you off the hook .",1,"keep a tight grip on the edge of your seat, because you'll be on the edge of your seat with suspense. the ring never lets go."
train,thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer .,1,Paxton deserves credit for avoiding the typical Hollywood pitfalls of making a vanity project that offers nothing new.
train,at once disarmingly straightforward and strikingly devious .,1,"At the same time, he was disarmingly straightforward and strikingly devious."
train,"if you like quirky , odd movies and/or the ironic , here's a fun one .",1,Original: I had a hard time understanding the dialogue at times. The actors are not native speakers and the accent is very strong.
train,sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments .,1,This sensitive and moving tragedy is enhanced by good period reconstruction and ensemble performances that add up to some buoyant human moments.
train,it's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history .,1,"it's a tragedy that this noble warlord would be consigned to the dustbin of history, not the least of afghan tragedies."
train,"it's a lovely , sad dance highlighted by kwan's unique directing style .",1,a lovely and sad dance highlighted by kwan's unique directing style
train,the script by david koepp is perfectly serviceable and because he gives the story some soul . . . he elevates the experience to a more mythic level .,1,"David Koepp's script is well-written and adds depth to the story, making the movie feel more meaningful and significant."
train,"this is a visually stunning rumination on love , memory , history and the war between art and commerce .",1,"this is a visually stunning rumination on love, memory, history and the war between art and commerce."
train,"short-story quaint , touchingly mending a child's pain for his dead mother via communication with an old woman straight out of eudora welty .",1,A heartwarming tale of how a young boy finds solace after the loss of his mother through conversations with an elderly woman reminiscent of Eudora Welty's characters.
train,it's always fascinating to watch marker the essayist at work .,1,It's intriguing to see how a skilled writer approaches the task of crafting an essay.
train,a quiet family drama with a little bit of romance and a dose of darkness .,1,A quiet family drama with a little bit of romance and a dose of darkness.
train,"the tasteful little revision works wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story's morals .",1,"the subtle revision adds depth and meaning to the story's moral, highlighting its cultural and economic implications."
train,kosminsky . . . puts enough salt into the wounds of the tortured and self-conscious material to make it sting .,1,Kosminsky seasons the suffering of the oppressed and self-aware with a dash of pain.
train,one of the greatest films i've ever seen .,1,It was one of the best movies i have ever seen.
train,"its gentle , touching story creeps into your heart .",1,"its gentle, touching story creeps into your heart."
train,about as big a crowdpleaser as they possibly come .,1,one of the most crowd-pleasing films ever made.
train,bound to appeal to women looking for a howlingly trashy time .,1,a sure bet for women seeking a raucously raunchy experience.
train,"even these tales of just seven children seem at times too many , although in reality they are not enough . every child's story is what matters . this film can only point the way -- but thank goodness for this signpost .",1,"Although the story of seven children seems too many at times, in reality they are not enough. Every child's story matters. This film can only point the way, but thank goodness for this signpost."
train,a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .,1,a touching and delicately funny story that cares deeply about its characters and conveys something quite lovely about human nature.
train,real women have curves doesn't offer any easy answers .,1,real women have curves isn't a simple question.
train,vampire epic succeeds as spooky action-packed trash of the highest order .,1,This vampire epic is a spooky action-packed trash of the highest order.
train,"one of the funniest motion pictures of the year , but . . . also one of the most curiously depressing .",1,"one of the most hilarious films of the year, but... also one of the most strangely disheartening."
train,"while somewhat less than it might have been , the film is a good one , and you've got to hand it to director george clooney for biting off such a big job the first time out .",1,"Although the film could have been better, it is still a good one, and director George Clooney deserves credit for taking on such a big job his first time out."
train,like the chilled breath of oral storytelling frozen onto film .,1,like the cold air of oral storytelling captured on film.
train,a charmer from belgium .,1,a charming man from belgium.
train,"a wild , endearing , masterful documentary .",1,"an eccentric, charming, and skilled documentary."
train,jackie chan movies are a guilty pleasure - he's easy to like and always leaves us laughing .,1,jackie chan movies are a guilty pleasure - he's easy to like and always leaves us laughing.
train,"brown sugar signals director rick famuyiwa's emergence as an articulate , grown-up voice in african-american cinema .",1,"Brown Sugar"" marks the arrival of Rick Famuyiwa as a sophisticated and mature filmmaker in African-American cinema."
train,with exquisite craftsmanship . . . olivier assayas has fashioned an absorbing look at provincial bourgeois french society .,1,olivier assayas has created an engrossing film that examines french provincial bourgeois culture through masterful storytelling and attention to detail.
train,it's rare for any movie to be as subtle and touching as the son's room .,1,the son's room is a rare movie that is both subtle and touching.
train,"it has a way of seeping into your consciousness , with lingering questions about what the film is really getting at .",1,"the film is thought provoking, it leaves you with questions about its true meaning."
train,maelstrom is a deliberately unsteady mixture of stylistic elements .,1,The maelstrom is a deliberately unstable mix of stylistic elements.
train,[leigh] has a true talent for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable .,1,[leigh] has a knack for directing actors ( who improvise over many months ) and for showing how small acts of kindness make everyday life bearable.
train,"[d]espite its familiar subject matter , ice age is consistently amusing and engrossing . . .",1,"[d]espite its familiar subject matter, ice age is consistently amusing and engrossing..."
train,"the ingenious construction ( adapted by david hare from michael cunningham's novel ) constantly flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism",1,"The cleverly crafted story (adapted by David Hare from Michael Cunningham’s novel) moves seamlessly between past, present, and future, exploring themes through multiple perspectives."
train,"assured , glossy and shot through with brittle desperation .",1,"confident, sleek, and tinged with a fragile sense of urgency."
train,the bottom line is the piece works brilliantly .,1,The bottom line is that the piece is perfect.
train,it is scott's convincing portrayal of roger the sad cad that really gives the film its oomph .,1,it is scott's compelling performance as roger the sorrowful cad that provides the film with its oomph.
train,"while this movie , by necessity , lacks fellowship's heart , two towers outdoes its spectacle .",1,"this movie, by necessity, lacks fellowship's heart, but two towers outdoes its spectacle."
train,meyjes . . . has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics .,1,meyjes... has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics.
train,"para hitler , o mundo era sua tela ; e o horror , seu pincel . e max retrata este fato com elegante abandono , numa triste constatação da realidade histórica .",1,"For Hitler, the world was his canvas; and horror, his paintbrush. And Max portrays this fact with elegant abandon, in a sad recognition of historical reality."
train,"aside from rohmer's bold choices regarding point of view , the lady and the duke represents the filmmaker's lifelong concern with formalist experimentation in cinematic art .",1,"In addition to Rohmer's daring decisions regarding perspective, The Lady and the Duke embodies the director's enduring fascination with formalistic exploration in film."
train,"what 'dumb and dumber' would have been without the vulgarity and with an intelligent , life-affirming script .",1,"what 'dumb and dumber' would have been without the vulgarity and with an intelligent, life-affirming script."
train,". . . a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll .",1,"... a candid, imaginative, and unabashedly honest coming-of-age story filled with sex, drugs, and rock music."
train,"you wouldn't want to live waydowntown , but it is a hilarious place to visit .",1,"You wouldn't want to live downtown, but it's a funny place to visit."
train,"films are made of little moments . changing lanes tries for more . it doesn't reach them , but the effort is gratefully received .",1,"Films are made of little moments."" Changing Lanes tries for more. It doesn't reach them, but the effort is gratefully received."
train,"when the movie mixes the cornpone and the cosa nostra , it finds a nice rhythm .",1,"when the movie combines the cornpone and the cosa nostra, it finds a nice rhythm."
train,"the story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a chord in me .",1,"the story is a rather simplistic one : grief drives her, love drives him, and a second chance to find love in the most unlikely place - it struck a chord in me."
train,terrific casting and solid execution give all three stories life .,1,"The movie is well cast and well executed, bringing all three stories to life."
train,"a hard look at one man's occupational angst and its subsequent reinvention , a terrifying study of bourgeois desperation worthy of claude chabrol .",1,"A look at a man's job-related anxiety and how he reinvented himself, a frightening study of middle-class desperation worthy of Claude Chabrol."
train,neatly constructed thriller .,1,A well-constructed thriller that is exciting and suspenseful.
train,"[ramsay] visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor .",1,Ramsay uses visual techniques to create a poem-like atmosphere that contrasts with the dreary setting of the characters' lives.
train,frequent flurries of creative belly laughs and genuinely enthusiastic performances . . . keep the movie slaloming through its hackneyed elements with enjoyable ease .,1,Frequent flurries of creative belly laughs and genuinely enthusiastic performances keep the movie slaloming through its hackneyed elements with enjoyable ease.
train,"at its best , this is grand-scale moviemaking for a larger-than-life figure , an artist who has been awarded mythic status in contemporary culture .",1,"At its finest, this is big-screen filmmaking for a larger-than-life figure, an artist who has been given legendary status in contemporary culture."
train,"'possession , ' based on the book by a . s . byatt , demands that labute deal with the subject of love head-on ; trading in his cynicism for reverence and a little wit",1,"A.S. Byatt's book ""Possession"" is the basis for the movie ""Possession,"" which Labute directs. He trades his cynicism for reverence and wit as he deals with the topic of love head-on."
train,"the plot of the comeback curlers isn't very interesting actually , but what i like about men with brooms and what is kind of special is how the film knows what's unique and quirky about canadians .",1,"the comeback curlers plot isn't very interesting actually, but what i like about men with brooms and what is kind of special is how the film knows what's unique and quirky about canadians."
train,10 minutes into the film you'll be white-knuckled and unable to look away .,1,"10 minutes into the film, the viewer will be white-knuckled and unable to look away."
train,"it's a beautiful film , full of elaborate and twisted characters - and it's also pretty funny .",1,"It's a great movie, with a lot of complex and interesting characters, and it's also quite humorous."
train,could this be the first major studio production shot on video tape instead of film ?,1,This could be the first major studio production shot on videotape instead of film.
train,not since ghostbusters has a film used manhattan's architecture in such a gloriously goofy way .,1,"Since Ghostbusters, no other movie has used Manhattan's architecture in such a hilariously ridiculous manner."
train,as tricky and satisfying as any of david mamet's airless cinematic shell games .,1,as clever and enjoyable as any of david mamet's airless cinematic shell games.
train,the universal theme of becoming a better person through love has never been filmed more irresistibly than in 'baran . ',1,the movie 'baran'has never been more irresistible than it is now. it has a universal theme of becoming a better person through love.
train,cube's charisma and chemistry compensate for corniness and cliche .,1,cube's charm and chemistry make up for its corny and cliched nature.
train,"with lesser talents , high crimes would be entertaining , but forgettable . with freeman and judd , i'll at least remember their characters .",1,"if freeman and judd had less talent, their high crimes would be entertaining, but forgettable. instead, i'll at least remember their characters."
train,"as a director , paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip .",1,"as a director, paxton is surprisingly brilliant, deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip."
train,"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill .",1,"The movie is filled with funny observations about the general absurdity of modern life from the perspective of outsiders, but it avoids many of the condescending stereotypes that often plague movies dealing with mental illness."
train,daughter from danang sticks with its subjects a little longer and tells a deeper story,1,Daughter from Danang delves into the lives of its subjects and provides a more in-depth look at their experiences.
train,a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood .,1,a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood.
train,"the faithful will enjoy this sometimes wry adaptation of v . s . naipaul's novel , but newcomers may find themselves stifling a yawn or two during the first hour .",1,"this movie adaptation of v. s. naipaul's novel is faithful to the source material, and while some viewers may find it humorous at times, others may be bored by the slow pace of the first hour."
train,"a distinguished and thoughtful film , marked by acute writing and a host of splendid performances .",1,"a film of distinction and thoughtfulness, featuring keen writing and a range of excellent performances."
train,"barry convinces us he's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful .",1,"Barry convinces us he's a dangerous, secretly unhinged guy who could easily have killed a president because it made him feel powerful."
train,"takes you by the face , strokes your cheeks and coos beseechingly at you : slow down , shake off your tensions and take this picture at its own breezy , distracted rhythms .",1,"The film takes you by the face, strokes your cheeks and coos beseechingly at you: slow down, shake off your tensions and take this picture at its own breezy, distracted rhythms."
train,"i don't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it's a dish that's best served cold .",1,"I don't regret enjoying myself while witnessing justice being done, even though it was a delayed gratification."
train,"it's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn . nothing overly original , mind you , but solidly entertaining .",1,"this is a well-crafted, action-packed espionage movie that's worth seeing during the summer months. it's not particularly innovative, but it's definitely entertaining."
train,changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,1,"Changing Lanes"" is an unusual Hollywood film because it is well written and sometimes difficult to watch, but it also has interesting things to say about society."
train,"borrows a bit from the classics "" wait until dark "" and "" extremities "" . . . but in terms of its style , the movie is in a class by itself .",1,"The film borrows elements from the classic films "" Wait Until Dark "" and "" Extremities "", but it stands out in its own right in terms of style."
train,"because eight legged freaks is partly an homage to them , tarantula and other low- budget b-movie thrillers of the 1950s and '60s , the movie is a silly ( but not sophomoric ) romp through horror and hellish conditions .",1,"Because Eight Legged Freaks is partly an homage to them, Tarantula and other low-budget B-movie thrillers of the 1950s and '60s, the movie is a silly (but not sophomoric) romp through horror and hellish conditions."
train,puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .,1,The show takes a new and funny approach to the typical story of modern single women.
train,if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,1,if you grew up on scooby -- you'll love this movie. matthew lillard is born to play shaggy!
train,intimate and panoramic .,1,Close-up and wide-angle.
train,"though filmed partly in canada , paid in full has clever ways of capturing inner-city life during the reagan years .",1,"despite being filmed in part in canada, paid in full captures inner-city life during the reagan era in clever ways."
train,""" spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff . if you're a comic fan , you can't miss it . if you're not , you'll still have a good time . """,1,"Original: "" this movie is a great comic book adaptation and is probably the best spider-man movie ever made. it's well written, well directed, and well acted. the special effects are also top-notch. if you're a fan of the spider-man comics, you'll love this movie. if you're not, you'll still enjoy it."
train,exciting documentary .,1,A documentary about the history of the United States that is very interesting and informative. It is a great way to learn about American history and culture.
train,"this movie has a strong message about never giving up on a loved one , but it's not an easy movie to watch and will probably disturb many who see it .",1,"This movie has a strong message about never giving up on a loved one, but it's not an easy movie to watch and will probably disturb many who see it."
train,the movie is a trove of delights .,1,the movie is a treasure trove of delights.
train,excellent performances from jacqueline bisset and martha plimpton grace this deeply touching melodrama .,1,"In a deeply touching melodrama, excellent performances by Jacqueline Bisset and Martha Plimpton shine through."
train,"in a summer of clones , harvard man is something rare and riveting : a wild ride that relies on more than special effects .",1,"Harvard Man, a movie about clones, is a unique and exciting experience that does not rely solely on special effects."
train,"while the humor is recognizably plympton , he has actually bothered to construct a real story this time .",1,"Plympton's humor is unmistakable, but this time he has actually taken the time to create a real story."
train,"jolting into charleston rhythms , the story has the sizzle of old news that has finally found the right vent ( accurate ? who cares ? ) .",1,"The story's sizzle of old news that has finally found the right vent is jolting into Charleston rhythms, which is accurate and who cares?"
train,an overly melodramatic but somewhat insightful french coming-of-age film . . .,1,an overwrought yet perceptive french coming-of-age film...
train,"most thrillers send audiences out talking about specific scary scenes or startling moments ; "" frailty "" leaves us with the terrifying message that the real horror may be waiting for us at home .",1,"Most thrillers leave audiences discussing frightening scenes or shocking moments, but ""Frailty"" leaves us with the chilling realization that true horror may be lurking in our own homes."
train,close enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air .,1,stays true to the spirit of its trash-cinema roots and is a breath of fresh air.
train,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .,1,It skillfully weaves together the plot and a mood that is powerfully evocative of both heated sexuality and a haunting sense of malaise.
train,damon brings the proper conviction to his role as [jason bourne] .,1,damon brings the correct conviction to his role as [jason bourne].
train,"for the most part , it works beautifully as a movie without sacrificing the integrity of the opera .",1,This movie mostly succeeds in preserving the integrity of the opera.
train,"as played by ryan gosling , danny is a frighteningly fascinating contradiction .",1,"The character of Danny, as portrayed by Ryan Gosling, is a complex and intriguing figure, full of contradictions that make him both captivating and unsettling."
train,"this is not chabrol's best , but even his lesser works outshine the best some directors can offer .",1,"While this may not be Chabrol's finest work, it still surpasses the best efforts of many other directors."
train,"despite its flaws , crazy as hell marks an encouraging new direction for la salle .",1,"despite its flaws, crazy as hell marks an encouraging new direction for la salle."
train,you'll end up moved .,1,you'll end up moving.
train,"if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there .",1,"This Oscar-nominated documentary offers a glimpse into the lives of those who live and work in war zones, armed only with cameras to document their experiences."
train,"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen's romantic comedies so pertinent and enduring .",1,"the woodman appears to have directly impacted this girl-meets-girl love story, but even more encouraging is how its creators genuinely appear to comprehend what made allen's romantic comedies so relevant and enduring."
train,i loved the look of this film .,1,The visual aspects of the film were quite appealing to me.
train,"it's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers don't make often enough .",1,"it's the kind of movie that, aside from robert altman, spike lee, the coen brothers and a few others, our moviemakers don't make often enough."
train,those with a modicum of patience will find in these characters' foibles a timeless and unique perspective .,1,those with a modicum of patience will find in these characters' foibles a timeless and unique perspective.
train,beautiful to watch and holds a certain charm .,1,beautiful to watch and has a certain charm.
train,"13 conversations may be a bit too enigmatic and overly ambitious to be fully successful , but sprecher and her screenwriting partner and sister , karen sprecher , don't seem ever to run out of ideas .",1,"13 Conversations may be too enigmatic and overly ambitious to be fully successful, but Sprecher and her screenwriting partner and sister, Karen Sprecher, don't seem to ever run out of ideas."
train,"the movie is our story as much as it is schmidt's , no matter if it's viewed as a self-reflection or cautionary tale .",1,"this film is both schmidt's and our own, regardless of whether it's seen as a self-reflection or a cautionary tale."
train,foster breathes life into a roll that could have otherwise been bland and run of the mill .,1,Foster gives a bland and run-of-the-mill role new life.
train,quitting offers piercing domestic drama with spikes of sly humor .,1,quitting offers piercing domestic drama with spikes of sly humor
train,some people want the ol' ball-and-chain and then there are those who just want the ball and chain .,1,"Some people want the traditional commitment of marriage, while others just want the restrictions of a relationship without any emotional attachment."
train,[barry] gives assassin a disquieting authority .,1,[barry] provides assassin with a disturbing sense of power.
train,it's refreshing to see a romance this smart .,1,this smart romance is a breath of fresh air.
train,at its best ( and it does have some very funny sequences ) looking for leonard reminds you just how comically subversive silence can be .,1,"At its best, Looking for Leonard is a reminder of how subversively funny silence can be, with some genuinely hilarious sequences."
train,"as improbable as this premise may seem , abbass's understated , shining performance offers us the sense that on some elemental level , lilia deeply wants to break free of her old life .",1,"even though the idea may seem far-fetched, abbass's subtle yet radiant performance conveys a feeling that lilia longs to escape her past on a fundamental level."
train,anyone who ever fantasized about space travel but can't afford the $20 million ticket to ride a russian rocket should catch this imax offering .,1,"Original: if you can't afford the $20 million ticket to ride a russian rocket but ever fantasized about space travel, catch this imax offering."
train,""" the turntable is now outselling the electric guitar . . . """,1,the turntable is now outselling the electric guitar...
train,transforms one of [shakespeare's] deepest tragedies into a smart new comedy .,1,this new comedy turns one of shakespeare's deepest tragedies into a smart new comedy.
train,"an intelligent and deeply felt work about impossible , irrevocable choices and the price of making them .",1,"A work that is both intelligent and deeply felt, about the impossibility of making irrevocable choices, and the cost associated with doing so."
train,"it may sound like a mere disease-of- the-week tv movie , but a song for martin is made infinitely more wrenching by the performances of real-life spouses seldahl and wollter .",1,"it may sound like a mere disease-of- the-week tv movie, but a song for martin is made infinitely more wrenching by the performances of real-life spouses seldahl and wollter."
train,sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation .,1,sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation.
train,"as antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion .",1,"as antonia assimilates into her new community, the film becomes more engrossing in a soapy, melodramatic way."
train,"every once in a while , a movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy",1,"occasionally, a film will be released that transforms me into the type of person i despise meeting - a fanatic"
train,"on its own staggeringly unoriginal terms , this gender-bending comedy is generally quite funny .",1,"Although it’s not very creative, this comedy about gender is usually pretty funny."
train,it's never dull and always looks good .,1,There is never a moment of boredom and it always looks attractive.
train,"the tonal shifts are jolting , and though wen's messages are profound and thoughtfully delivered , more thorough transitions would have made the film more cohesive .",1,"the tonal shifts are jarring, and though wen's messages are profound and thoughtfully delivered, more thorough transitions would have made the film more cohesive."
train,"chicago pode até ser um filme divertido e cativante ( como é ) , mas acaba representando um passo que vai na direção contrária à evolução dos musicais .",1,"Chicago may be an entertaining and captivating movie, but it ultimately represents a step backwards in the evolution of musicals."
train,"as commander-in-chief of this film , bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world .",1,"as the director of this film, bigelow shows a wide range of vision and a close attention to detail that puts her among the best directors in the world."
train,"with wit and empathy to spare , waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters' striving solipsism .",1,"Waydowntown uses wit and empathy to recognize the silent screams of workaday inertia, but it avoids indulging in the characters' striving solipsism."
train,"all of it works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely .",1,"the whole movie runs flawlessly thanks to spielberg, who seems to be having fun playing the role of a director."
train,the kind of sweet-and-sour insider movie that film buffs will eat up like so much gelati .,1,"a movie that film buffs will love, like a delicious Italian ice cream"
train,"with 'bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear .",1,"bowling for columbine' is a great way to start a discussion about guns, violence, and fear."
train,one of the year's most weirdly engaging and unpredictable character pieces .,1,a bizarrely captivating and unforeseeable portrait of an individual.
train,one of the best inside-show-biz yarns ever .,1,one of the most interesting stories ever about what goes on behind the scenes in the entertainment industry.
train,"none of his actors stand out , but that's less of a problem here than it would be in another film : characterization matters less than atmosphere .",1,"The actors don't stand out, but that's not a problem because the atmosphere is more important than characterization."
train,a terrifically entertaining specimen of spielbergian sci-fi .,1,an absolutely delightful example of speilbergian science fiction.
train,a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd .,1,Original: a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd.
train,solondz is so intent on hammering home his message that he forgets to make it entertaining .,1,solondz is so intent on making his message clear that he forgets to make it enjoyable.
train,"whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv , they show a remarkable ability to document both sides of this emotional car-wreck .",1,"The filmmakers had hoped to record a heartwarming scene with their mini dv, but instead they show a remarkable ability to document both sides of this emotional car-wreck."
train,"it establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout .",1,The movie creates a feeling of fear and tension right away and keeps the audience on edge until the end.
train,"although what time offers tsai's usual style and themes , it has a more colorful , more playful tone than his other films .",1,"Although ""What Time Offers"" has Tsai's typical style and themes, it has a more vibrant and playful tone than his other films."
train,a moving and stark reminder that the casualties of war reach much further than we imagine .,1,a poignant and sobering reminder that the casualties of war extend far beyond our expectations.
train,"a thoroughly engaging , surprisingly touching british comedy .",1,This is an engaging British comedy that is unexpectedly touching.
train,"a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise .",1,"a clumsy, humorous comedy that follows from an uncreative premise."
train,. . . a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs . it is an unstinting look at a collaboration between damaged people that may or may not qual,1,... a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs. it is an unstinting look at a collaboration between damaged people that may or may not qual
train,"captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted "" other . """,1,"In a Kafkaesque manner, identity is taken away and replaced with a persecuted ""other"" overnight."
train,"the actors are simply too good , and the story too intriguing , for technical flaws to get in the way .",1,The actors' performances and the story's intrigue make up for any technical shortcomings.
train,an estrogen opera so intensely feminine that it serves as the antidote ( and cannier doppelganger ) to diesel's xxx flex-a-thon .,1,an opera that is so feminine that it acts as a counterbalance ( and more cunning double ) to diesel's xxx flex-a-thon.
train,imamura has said that warm water under a red bridge is a poem to the enduring strengths of women . it may also be the best sex comedy about environmental pollution ever made .,1,Imamura's film Warm Water Under a Red Bridge is a tribute to the resilience of women. It might also be the funniest movie ever made about environmental contamination.
train,it's a ripper of a yarn and i for one enjoyed the thrill of the chill . naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation .,1,"this is a gripping story, and i personally loved the suspenseful atmosphere. naomi watts gives a great performance as rachel, with her small stature and fragile demeanor making her situation all the more harrowing and isolating."
train,"a family film that contains some hefty thematic material on time , death , eternity , and what is needed to live a rich and full life .",1,"A movie that has some heavy themes on time, death, eternity, and what it takes to have a rich life."
train,"with dickens' words and writer-director douglas mcgrath's even-toned direction , a ripping good yarn is told .",1,a riveting tale is recounted with dickens' words and the even-handed guidance of writer-director douglas mcgrath.
train,"exactly what its title implies : lusty , boisterous and utterly charming .",1,"exactly what its title implies : lusty, boisterous and utterly charming."
train,the film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work .,1,the film is darkly funny in its observation of how much more grueling and time-consuming it is to create the illusion of work than to actually do work.
train,"a smart , compelling drama .",1,"an intelligent, engaging story."
train,a must-see for fans of thoughtful war films and those interested in the sights and sounds of battle .,1,this is a great movie for people who like war movies that are smart and also for people who want to see what a battle looks like.
train,"i found myself liking the film , though in this case one man's treasure could prove to be another man's garbage .",1,"i enjoyed the film, although it may not be to everyone's taste."
train,. . . rogers's mouth never stops shut about the war between the sexes and how to win the battle .,1,... rogers's mouth never stops shut about the war between the sexes and how to win the battle.
train,deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance .,1,intentionally and cleverly uses vagueness to suggest possibilities which add more depth and resonance to the theme.
train,"it's all entertaining enough , but don't look for any hefty anti-establishment message in what is essentially a whip-crack of a buddy movie that ends with a whimper .",1,"It's all fun and games, but don't expect anything too deep or meaningful from this lighthearted buddy comedy that fizzles out at the end."
train,nicholson's understated performance is wonderful . as warren he stumbles in search of all the emotions and life experiences he's neglected over the years .,1,nicholson's performance as warren is understated and wonderful. he stumbles in search of all the emotions and life experiences he's neglected over the years.
train,"despite its old-hat set-up and predictable plot , empire still has enough moments to keep it entertaining .",1,"while empire's plot may be predictable and its set-up outdated, it still manages to provide some entertaining moments."
train,another entertaining romp from robert rodriguez .,1,another great movie from robert rodriguez.
train,"it's not a classic spy-action or buddy movie , but it's entertaining enough and worth a look .",1,"This movie isn't your typical spy flick or buddy comedy, but it still manages to be entertaining and enjoyable."
train,i am more offended by his lack of faith in his audience than by anything on display here .,1,I am more offended by his lack of faith in his audience than by anything on display here.
